2100814;Kalinkov.z;Калинковичі Зах.;Калинковичи Зап
2100815;Borreche;Борречье;Борречье
2100816;Uzberej;Узбережь;Узбережь
2100817;Volotova;Волотова;Волотова
2100818;Budoten;Будотень;Будотень
2100819;Mogilev 3;Могилев 3;Могилев 3
2100820;Borovka;Боровка;Боровка
2100821;Shejer;Щежер;Щежер
2100822;Rudeia;Рудея;Рудея
2100823;Depo;Депо;Депо
2100824;Verasy*;Верасы*;Верасы*
2100825;Zakazanka;Заказанка;Заказанка
2100826;Kobelki*;Кобелки*;Кобелки*
2100827;Trud;Труд;Труд
2100828;Vanilevichi;Ванилевичи;Ванилевичи
2100829;Vostok;Восток;Восток
2100830;Bezverhov.;Безверховичи;Безверховичи
2100831;Bobry;Бобры;Бобры
2100896;Klochki*;Клочки*;Клочки*
2100897;Bruzgi*;Брузги*;Брузги*
2100898;Lokom Depo;Локомотивное Депо;Локомотивное Депо
2100899;Dachnyi;Дачный;Дачный
2100901;Op Dedovka;Оп Дедовка;Оп Дедовка
2100902;Gai;Гай;Гай
2100903;Cher.natopa;Черная Натопа;Черная Натопа
2100904;Mehovoe;Меховое;Меховое
2100905;Lipovo;Липово;Липово
2100906;Ditriki;Дитрики;Дитрики
2100907;Mikelevscin;Микелевщина;Микелевщина
2100908;Zhuravinka;Журавинка;Журавинка
2100910;Salatie;Салатье;Салатье
2100911;Dednovo;Дедново;Дедново
2100912;Dachnaia;Дачная;Дачная
2100913;Molodejniy;Молодежный;Молодежный
2100914;Sad;Сад;Сад
2100915;Puscha;Пуща;Пуща
2100916;Meniutevo;Менютево;Менютево
2100917;Op Zheleznodorojnyi;Оп Железнодорожный;Оп Железнодорожный
2100918;Op Kosteni;Оп Костени;Оп Костени
2100919;Grabovka;Грабовка;Грабовка
2100920;Piatigor'ie;Пятигорье;Пятигорье
2100921;Zadrut'ie;Задрутье;Задрутье
2100922;Molodejnyi;Молодежный;Молодежный
2100923;Zheleznica;Железница;Железница
2100924;Tov.dvor;Товарный Двор;Товарный Двор
2100925;Cherevachicy;Черевачицы;Черевачицы
2100926;Snitovo;Снитово;Снитово
2100927;Parshino;Паршино;Паршино
2100864;Prigorodny;Пригородный;Пригородный
2100865;Lebiajii;Лебяжий;Лебяжий
2100866;Asanovskii;Асановский;Асановский
2100867;Moroski;Мороськи;Мороськи
2100868;Zaskovichi;Засковичи;Засковичи
2100869;Beloselsk;Белосельский;Белосельский
2100870;Gauti;Гаути;Гаути
2100871;Skrestiny;Скрестины;Скрестины
2100872;Batali;Батали;Батали
2100873;Krestianka;Крестьянка;Крестьянка
2100874;Op 19 Km;Ост.пункт 19 Км;Ост.пункт 19 Км
2100875;Op 25 Km;Ост.пункт 25 Км;Ост.пункт 25 Км
2100876;Jurki;Журки;Журки
2100877;Veretei;Веретеи;Веретеи
2100878;Liahovscina;Ляховщина;Ляховщина
2100879;Novoselki;Новоселки;Новоселки
2100880;Kozlovichi;Козловичи;Козловичи
2100881;Goroja;Горожа;Горожа
2100882;;Ольховка;Ольховка
2100883;Novaia Niva;Новая Нива;Новая Нива
2100884;Tyshovka;Тышовка;Тышовка
2100885;Borki;Борки;Борки
2100886;Kabaki;Кабаки;Кабаки
2100887;Rechica;Речица;Речица
2100888;Voiteshin;Войтешин;Войтешин
2100889;Op 15 Km;Ост.пункт 15 Км;Ост.пункт 15 Км
2100890;Juravinka*;Журавинка*;Журавинка*
2100891;Raduga*;Радуга*;Радуга*
2100892;Gibulichi;Гибуличи;Гибуличи
2100893;Korobchicy;Коробчицы;Коробчицы
2100894;Nemeiscizna;Немейщизна;Немейщизна
2100895;Bokuny;Бокуны;Бокуны
2100928;Zalichinka;Заличинка;Заличинка
2100929;Koscelevo;Кошелево;Кошелево
2100930;Etkishki;Еткишки;Еткишки
2100931;Dolja;Должа;Должа
2100932;Nizovcy;Низовцы;Низовцы
2101024;Ilovo;Илово;Илово
2101025;Zamoshe;Замошье;Замошье
2101029;Iurovichi;Юровичи;Юровичи
2101030;Pereselcy;Пересельцы;Пересельцы
2101031;Losevo;Лосево;Лосево
2101032;Nesterovich;Нестеровичи;Нестеровичи
2101033;Priozernyi;Приозерный;Приозерный
2101034;Liubashevo;Любашево;Любашево
2101035;Brinevo;Бринево;Бринево
2101036;Narcizovo;Нарцизово;Нарцизово
2101037;Teriuha*;Терюха;Терюха*
2101038;Star Ves;Старая Весь;Старая Весь
2101039;Savichi;Савичи;Савичи
2101040;Podstanciia;Подстанция;Подстанция
2101041;Danilovcy;Даниловцы;Даниловцы
2101042;Brest Iujn;Брест Южный;Брест Южный
2101043;Nov.jizn;Новая Жизнь;Новая Жизнь
2101044;Berez Rosca;Березовая Роща;Березовая Роща
2101045;Ivacevichi;Ивацевичи;Ивацевичи
2101046;Jemchujina;Жемчужина;Жемчужина
2101047;Dubok;Дубок;Дубок
2101048;Oktiabrski;Октябрьский;Октябрьский
2101049;Borovaia;Боровая;Боровая
2101053;Bereja;Бережа;Бережа
2101001;Pripiat;Прип'ять;Припять
2101002;Vidibor;Видибір;Видибор
2101003;Sady;Сады;Сады
2101004;Antopol;Антополь;Антополь
2101005;Dobrino;Добрино;Добрино
2101006;Verovoisha;Веровойша;Веровойша
2101007;Gorodschina;Городщина;Городщина
2101008;Ptich;Птичь;Птичь
2101009;Einergetik;Энергетик;Энергетик
2101010;Minsk Vost;Минск Восточный;Минск Восточный
2101011;Op 806 Km;Асино;Асино
2101012;Molchad;Молчадь;Молчадь
2101013;Nemonica;Немоница;Немоница
2101014;Barsuki;Барсуки;Барсуки
2101015;Zarechnoe;Заречное;Заречное
2101016;Poles Park;Полесский Парк;Полесский Парк
2101017;Halechino;Халечино;Халечино
2101018;Raklevcy;Раклевцы;Раклевцы
2101019;Cverma;Цверма;Цверма
2101020;Kniaziukovka;Князюковка;Князюковка
2101021;Gomel Sev;Гомель-Півн.;Гомель Сев
2101022;Litva;Литва;Литва
2101023;Domanovsk;Домановский;Домановский
2002782;Op 312 Km;Ост.пункт 312 Км;Ост.пункт 312 Км
2002780;Depo Kur;Депо Кур;Депо Кур
2002777;Op 521 Km;Ост.пункт 521 Км;Ост.пункт 521 Км
2101100;Hvoevo;Хвоево;Хвоево
2002765;Op 500 Km;Ост.пункт 500 Км;Ост.пункт 500 Км
2101056;Kurasovscin;Курасовщина;Курасовщина
2101057;Kiraevo;Кираево;Кираево
2035580;Per.rechka;Первая Речка;Первая Речка
2101065;Beloozersk;Белоозерск;Белоозерск
2101068;Podlese;Подлесье;Подлесье
2101075;Kroshino;Крошино;Крошино
2101152;Stolichnyi;Столичный;Столичный
2101153;;Пост N1;Пост N1
2101154;Kutok;Куток;Куток
2101155;Mosty;Мости;Мосты
2101156;;Темные Ляды;Темные Ляды
2035610;Mys Churkin;Мыс Чуркин;Мыс Чуркин
2035608;Birobidj 2;Биробиджан 2;Биробиджан 2
2035607;Rzd N18;Раз'езд N18;Раз'езд N18
2035604;Krasnoarm;Красноармейский;Красноармейский
2035603;Tihovodnoe;Тиховодное;Тиховодное
2035598;Grodek 2;Гродеково 2;Гродеково 2
2035594;Hutu;Хуту;Хуту
2035590;Sadgorod;Садгород;Садгород
2002820;Op 115 Km;Ост.пункт 115 Км;Ост.пункт 115 Км
2002816;Op 5 Km;Ост.пункт 5 Км;Ост.пункт 5 Км
2035647;Koto     *;Кото     *;Кото     *
2035642;Romanovka;Романовка;Романовка
2035641;Kosgrambo;Косграмбо;Косграмбо
2068409;Mineralnaia;Минеральная;Минеральная
2068408;Matrosovo;Матросово;Матросово
2068407;Zabaikalec;Забайкалец;Забайкалец
2035638;Barsovyi;Барсовый;Барсовый
2035637;Olenevod;Оленевод;Оленевод
2035636;Troickii;Троицкий;Троицкий
2035634;Aksaka;Аксака;Аксака
2068402;Argi-Pagi;Арги-Паги;Арги-Паги
2068401;Zaoziern St;Заозерное Старое;Заозерное Старое
2035633;Otkosnaia;Откосная;Откосная
2035632;Limichevka;Лимичевка;Лимичевка
2068400;Yujno-Sahalinsk;Южно-Сахалинск;Южно-Сахалинск
2002862;Prilese;Прилесье;Прилесье
2035626;Kuznecov;Кузнецовский;Кузнецовский
2035624;Platonovk;Платоновка;Платоновка
2035623;Mongohto;Монгохто;Монгохто
2035619;Poni;Пони;Пони
2101151;;Домашаны;Домашаны
2035616;Narechnoe;Наречное;Наречное
2002910;Nemchinovka;Немчиновка;Немчиновка
2002911;Dachnaia 2;Дачная 2;Дачная 2
2101218;Karovyshen;Каровышень;Каровышень
2002908;Klokovo;Клоково;Клоково
2002909;Konec;Конец;Конец
2002906;Op 3 Km;Ост.пункт 3 Км;Ост.пункт 3 Км
2002904;Op 151 Km;Ост.пункт 151 Км;Ост.пункт 151 Км
2002905;Op 6 Km;Ост.пункт 6 Км;Ост.пункт 6 Км
2002902;Pl 8 Km;Платформа 8 Км;Платформа 8 Км
2035670;Shahterskaia;Шахтерская;Шахтерская
2101227;Kravcovka;Кравцовка;Кравцовка
2035662;Morozovka;Морозовка;Морозовка
2035659;Talovyi V;Таловый Восточный;Таловый Восточный
2101237;Dikalovka*;Дикаловка*;Дикаловка*
2035654;Rzd N12;Раз'езд N12;Раз'езд N12
2035653;Rzd N21;Раз'езд N21;Раз'езд N21
2035650;Chaika;Чайка;Чайка
2035649;Pochepta;Почепта;Почепта
2068479;Novoe;Новое;Новое
2068478;Tumanovo;Туманово;Туманово
2068477;Makarov;Макаров;Макаров
2068476;Porech'ie;Поречье;Поречье
2068475;Grebenskaia;Гребенская;Гребенская
2068474;Ugledarsk;Угледарск;Угледарск
2101190;Goryn;Горинь;Горынь
2068473;Zaozernoe;Заозерное;Заозерное
2068472;Vostochny-Sah;Восточный-Сахалинский;Восточный-Сахалинский
2068471;Pugachevo;Пугачево;Пугачево
2035702;Komsomol S;Комсомольск Сортировоч;Комсомольск Сортировоч
2068470;Capko;Цапко;Цапко
2002932;Op 157 Km;Ост.пункт 157 Км;Ост.пункт 157 Км
2068469;Tihaia;Тихая;Тихая
2068468;Vzmor'ie;Взморье;Взморье
2002930;Balevo;Балево;Балево
2068467;Firsovo;Фирсово;Фирсово
2068466;Berezniaki-Sahalinskie;Березняки-Сахалинские;Березняки-Сахалинские
2035697;Sanatornaia;Санаторная;Санаторная
2068465;Sovetskoie;Советское;Советское
2068464;Dolinsk;Долинск;Долинск
2002929;Sofrino 2;Софрино 2;Софрино 2
2068463;Sokol;Сокол;Сокол
2068462;Op 572 Km;Ост.пункт 572 Км;Ост.пункт 572 Км
2068461;Novoaleksandrovka;Новоалександровка;Новоалександровка
2002924;Op 487 Km;Ост.пункт 487 Км;Ост.пункт 487 Км
2068460;Yujno-Sahal.gruz;Южно-Сахалинск Грузов;Южно-Сахалинск Грузов
2068459;Nysh;Ныш;Ныш
2068458;Lugovoie;Луговое;Луговое
2068457;Bol'shaia Elan';Большая Елань;Большая Елань
2002920;Golicino;Голицино;Голицино
2068456;Hristoforovka;Христофоровка;Христофоровка
2002921;Shkin;Шкинь;Шкинь
2002918;Kreditnaia;Кредитная;Кредитная
2068455;Maculevka;Мацулевка;Мацулевка
2068454;Ado-Tymovo;Адо-Тымово;Адо-Тымово
2002919;Kosichino;Косичино;Косичино
2068453;Solov'evka;Соловьевка;Соловьевка
2068452;Tretia Pad';Третья Падь;Третья Падь
2068451;Pervaia Pad';Первая Падь;Первая Падь
2068450;Korsakov;Корсаков;Корсаков
2002915;Post Zav B;Пост Завода Бадаева;Пост Завода Бадаева
2002912;Op 430 Km;Ост.пункт 430 Км;Ост.пункт 430 Км
2002913;Op 215 Km;Ост.пункт 215 Км;Ост.пункт 215 Км
2101215;Chausy;Чаусы;Чаусы
2002974;Riazanovka;Рязановка;Рязановка
2068511;Holmsk;Холмск;Холмск
2002975;Vzletnaia;Взлетная;Взлетная
2068510;Holmsk-Sort;Холмск-Сортировочный;Холмск-Сортировочный
2002972;Liutik;Лютик;Лютик
2068509;Sernyie Istochniki;Серные Источники;Серные Источники
2002973;Zavalnyi;Завальный;Завальный
2068508;Ор 40 Км;Оп 40 Км;Оп 40 Км
2068507;Zyrianskaia;Зырянская;Зырянская
2002970;Shatura;Шатура;Шатура
2002971;Drachevo;Драчево;Драчево
2068506;Kalinino;Калинино;Калинино
2002968;Op 282 Km;Ост.пункт 282 Км;Ост.пункт 282 Км
2068505;Svetliaki;Светляки;Светляки
2068504;Zavety Il'icha;Заветы Ильича;Заветы Ильича
2002969;Op 115 Km;Ост.пункт 115 Км;Ост.пункт 115 Км
2002966;Op 305 Km;Ост.пункт 305 Км;Ост.пункт 305 Км
2068503;Yasnomorskii;Ясноморский;Ясноморский
2068502;Loveckaia;Ловецкая;Ловецкая
2002967;Op 94 Km;Ост.пункт 94 Км;Ост.пункт 94 Км
2068501;Nevel'sk;Невельск;Невельск
2002964;Op 91 Km;Ост.пункт 91 Км;Ост.пункт 91 Км
2068500;Holmsk-Severnyi;Холмск-Северный;Холмск-Северный
2002965;Horoshevo;Хорошево;Хорошево
2002962;Tereshok;Терешок;Терешок
2068499;Shahta;Шахта;Шахта
2068498;Nogliki;Ноглики;Ноглики
2002963;;Ост.пункт 406 Км;Ост.пункт 406 Км
2068497;Markovo;Марково;Марково
2002960;Cheliuskinsk;Челюскинская;Челюскинская
2068496;Al'ba;Альба;Альба
2002961;Potochino;Поточино;Поточино
2068495;Op 93 Km;Ост.пункт 93 Км;Ост.пункт 93 Км
2002958;Pl 132 Km;Платформа 132 Км;Платформа 132 Км
2002959;Op 7 Km;Ост.пункт 7 Км;Ост.пункт 7 Км
2068494;Slava;Слава;Слава
2002956;Vertnoe;Вертное;Вертное
2068493;Tymovsk;Тымовск;Тымовск
2002957;Op 178 Km;Ост.пункт 178 Км;Ост.пункт 178 Км
2068492;Pobedino;Победино;Победино
2002954;Zapad.post;Западный Пост;Западный Пост
2068491;Palevo;Палево;Палево
2068490;Onor;Онор;Онор
2002955;Faustovo;Фаустово;Фаустово
2002952;Silikatnaia;Силикатная;Силикатная
2068489;Yujnaia Handasa;Южная Хандаса;Южная Хандаса
2002953;Op 359 Km;Ост.пункт 359 Км;Ост.пункт 359 Км
2068488;Smirnyh;Смирных;Смирных
2068487;Buiukly;Буюклы;Буюклы
2002950;Vnukovo;Внуково;Внуково
2002951;Op 118 Km;Ост.пункт 118 Км;Ост.пункт 118 Км
2068486;Pionery-Sah;Пионеры-Сахалинские;Пионеры-Сахалинские
2068485;Vozvrascheniie;Возвращение;Возвращение
2068484;Leonidovo;Леонидово;Леонидово
2068483;Olen';Олень;Олень
2035714;Komsomol 2;Комсомольск 2;Комсомольск 2
2068482;Poronaisk;Поронайск;Поронайск
2068481;Hastello;Гастелло;Гастелло
2068480;Vachrushev;Вахрушев;Вахрушев
2068543;Ор 16 Км;Оп 16 Км;Оп 16 Км
2068542;Goncharovo;Гончарово;Гончарово
2068541;Ор 14 Км;Оп 14 Км;Оп 14 Км
2068540;Ор 79 Км;Оп 79 Км;Оп 79 Км
2068539;Ор 81 Км;Оп 81 Км;Оп 81 Км
2068538;Ор 73 Км;Оп 73 Км;Оп 73 Км
2068537;Arsentev;Арсентьевка;Арсентьевка
2068536;Ор 4 Км П9;Оп 4 Кмп9;Оп 4 Км П9
2002998;Op 188 Km;Ост.пункт 188 Км;Ост.пункт 188 Км
2068535;Starorusskaia;Старорусская;Старорусская
2068534;Dal'neie;Дальнее;Дальнее
2002999;Op 200 Km;Ост.пункт 200 Км;Ост.пункт 200 Км
2002996;Dachnaia;Дачная;Дачная
2068533;Nikolaichuk;Николайчук;Николайчук
2068532;Bykov;Быков;Быков
2002997;Op 140 Km;Ост.пункт 140 Км;Ост.пункт 140 Км
2002994;Op 324 Km;Ост.пункт 324 Км;Ост.пункт 324 Км
2068531;Uglezavodsk;Углезаводск;Углезаводск
2068530;Vtoraia Pad;Вторая Падь;Вторая Падь
2002995;Op 452 Km;Ост.пункт 452 Км;Ост.пункт 452 Км
2002992;Op 66 Km;Ост.пункт 66 Км;Ост.пункт 66 Км
2068529;Sinegorsk;Синегорск;Синегорск
2002993;Op 317 Km;Ост.пункт 317 Км;Ост.пункт 317 Км
2068528;Rzd 19 Km;Раз'езд 19 Км;Раз'езд 19 Км
2068527;Rzd 17 Km;Раз'езд 17 Км;Раз'езд 17 Км
2002990;Shemiakino;Шемякіно;Шемякино
2002991;Op 507 Km;Ост.пункт 507 Км;Ост.пункт 507 Км
2068526;Teplovodskaia;Тепловодская;Тепловодская
2068525;Kliuchi;Ключи;Ключи
2002988;Op 372 Km;Ост.пунтк 372 Км;Ост.пунтк 372 Км
2068524;Il'insk;Ильинск;Ильинск
2002989;Pl 378 Km;Платформа 378 Км;Платформа 378 Км
2002986;Op 313 Km;Ост.пункт 313 Км;Ост.пункт 313 Км
2068523;Penzenskaia;Пензенская;Пензенская
2002987;Op 327 Km;Ост.пункт 327 Км;Ост.пункт 327 Км
2068522;Tomari;Томари;Томари
2002984;Op 107 Km;Ост.пункт 107 Км;Ост.пункт 107 Км
2068521;Urojainaia;Урожайная;Урожайная
2068520;Novoselovo;Новоселово;Новоселово
2002985;Op 289 Km;Ост.пункт 289 Км;Ост.пункт 289 Км
2068519;Baikovo;Байково;Байково
2002982;Op 341 Km;Ост.пункт 341 Км;Ост.пункт 341 Км
2002983;Mosk.t Iar;Москва-Тов-Ярославская;Москва-Тов-Ярославская
2068518;Chehov;Чехов;Чехов
2068517;Krasnoiarskaia;Красноярская;Красноярская
2002980;Fab.1 Maia;Фабрика 1 Мая;Фабрика 1 Мая
2068516;Dachnoie;Дачное;Дачное
2002981;Op 439 Km;Ост.пункт 439 Км;Ост.пункт 439 Км
2002978;Op 108 Km;Ост.пункт 108 Км;Ост.пункт 108 Км
2068515;Homutovo;Хомутово;Хомутово
2068514;Sadovniki;Садовники;Садовники
2002979;Trufanovo;Труфаново;Труфаново
2002976;Op 113 Km;Ост.пункт 113 Км;Ост.пункт 113 Км
2068513;Yablochnaia;Яблочная;Яблочная
2002977;Op 131 Km;Ост.пункт 131 Км;Ост.пункт 131 Км
2068512;Simakovo;Симаково;Симаково
2068575;Ор 9194 Км;Оп 9194 Км;Оп 9194 Км
2068574;Ор 9183 Км;Оп 9183 Км;Оп 9183 Км
2068573;Ор 8571 Км;Оп 8571 Км;Оп 8571 Км
2068572;Ор 8573 Км;Оп 8573 Км;Оп 8573 Км
2068571;Ор 8557 Км;Оп 8557 Км;Оп 8557 Км
2068569;Dubrava;Дубрава;Дубрава
2068567;Novaia Sila;Новая Сила;Новая Сила
2068566;Golubovka;Голубовка;Голубовка
2068565;Rabochaia 3;Рабочая 3;Рабочая 3
2068564;Zavodskaia;Заводская;Заводская
2068563;Autobaza;Автобаза;Автобаза
2068562;Pl 152 Km;Пл 152 Км;Пл 152 Км
2068561;Pl 159 Км;Пл 159 Км;Пл 159 Км
2068560;Pl 163 Км;Пл 163 Км;Пл 163 Км
2068559;Radiostanciia;Радиостанция;Радиостанция
2068558;Gorbolnica;Горбольница;Горбольница
2068557;Rybnyi Port;Рыбный Порт;Рыбный Порт
2068556;Ор 94 Км;Оп 94 Км;Оп 94 Км
2068555;Ор 98 Км;Оп 98 Км;Оп 98 Км
2068554;Ор 87 Км;Оп 87 Км;Оп 87 Км
2068553;Ор 74 Км;Оп 74 Км;Оп 74 Км
2068552;Ор 77 Км;Оп 77 Км;Оп 77 Км
2068550;Piat Uglov;Пять Углов;Пять Углов
2068549;Gornozavod;Горнозавод;Горнозавод
2068548;Ooo 'pristan';Ооо 'пристань';Ооо 'пристань'
2068547;Uskovo;Усково;Усково
2068546;Novoderev;Новодеревенская;Новодеревенская
2068545;Elniki;Ельники;Ельники
2068544;Koshevoi;Кошевой;Кошевой
2101314;Buhlichi;Бухличи;Бухличи
2068590;Torg.port;Торгоый Порт;Торгоый Порт
2068589;;Парк Гагарина;Парк Гагарина
2068588;Ор 8318 Км;Оп 8318 Км;Оп 8318 Км
2068587;Ор 8231 Км;Оп 8231 Км;Оп 8231 Км
2068586;Ор 82 Км;Оп 82 Км;Оп 82 Км
2068585;Okurdan;Окурдан;Окурдан
2068581;Sadovyi;Садовый;Садовый
2068580;Stroyka;Стройка;Стройка
2068579;Ор 9232 Км;Оп 9232 Км;Оп 9232 Км
2068578;Ор 9222 Км;Оп 9222 Км;Оп 9222 Км
2068577;Ор 9208 Км;Оп 9208 Км;Оп 9208 Км
2068576;Ор 9202 Км;Оп 9202 Км;Оп 9202 Км
2200033;Holubychi;Голубичі;Голубичи
2200032;Bakhmach-Kyivsky;Бахмач-Київ.;Бахмач-Киевский
2200035;Plysky;Плиски;Плиски
2200034;Cheremushky;Черемушки;Черемушки
2200036;Kruty;Крути;Круты
2200039;Hrybova Rudnya;Грибова Рудня;Грибова Рудня
2200038;Hornostayivka;Горностаївка;Горностаевка
2200041;Khalyavyn;Халявине;Халявино
2200040;Konotop;Конотоп-Пас.;Конотоп
2200043;Muraviyka;Муравійка;Муравейка
2200042;Kolychivka;Количівка;Колычевка
2200045;Veresoch;Вересоч;Вересочь
2200044;im. Borysa Oliynyka;ім. Бориса Олійника;им. Бориса Олейника
2200047;Lypiv Rih;Липовий Ріг;Липовый Рог
2200046;Vertiyivka;Вертіївка;Вертеевка
2200049;Nosivka;Носівка;Носовка
2200048;Tatsenky;Таценки;Таценки
2200051;Bobrovytsya;Бобровиця;Бобровицы
2200050;Vorozhba;Ворожба-Пас.;Ворожба
2200053;Brovary;Бровари;Бровары
2200052;Zavorychi;Заворичі;Заворичи
2200055;Paryzka Komuna;Париж. Ком.;Парижская Коммуна
2200057;Kononivka;Кононівка;Кононовка
2200056;Marianovka;Мар'янівка;Марьяновка
2200059;Yahotyn;Яготин;Яготин
2200058;Chernyakhivsky;Черняхівський;Черняховский
2200061;Berezan;Березань;Березань
2200060;Putyvl;Путивль;Путивль
2200063;Kuchakove;Кучакове;Кучаково
2200062;Baryshivka;Баришівка;Барышевка
2200001;Kyiv;Київ;Киев
2200007;Darnytsya;Дарниця;Дарница
2200006;Vyshneve;Вишневе;Вишневое
2200009;Vydubychi;Видубичі;Выдубичи
2200008;Svyatoshyn;Святошин;Святошино
2200011;Yanpil;Янпіль;Янполь
2200010;Khutir-Mykhaylivsky;Хутір-Михайлівський;Хутор-Михайловский
2200013;Tereshchenska;Терещенська;Терещенская
2200012;Makove;Макове;Маково
2200015;Bryulovetsky;Брюловецький;Брюловецкий
2200014;Pyrotchyne;Пиротчине;Пиротчино
2200017;Melnya;Мельня;Мельня
2200016;Shostka;Шостка;Шостка
2200019;Pyrohivka;Пирогівка;Пироговка
2200018;Vyrivka;Вирівка;Виревка
2200021;Hlukhiv;Глухів;Глухов
2200020;Krolevets;Кролевець;Кролевец
2200023;Kobyzhcha;Кобижча;Кобыжчи
2200022;Zarutsky;Заруцький;Заруцкий
2200025;Pereyaslavska;Переяславська;Переяславская
2200024;Koshary;Кошари;Кошары
2200027;Putiyska;Путейська;Путейская
2200026;Stepanivka;Степанівка;Степановка
2200029;Khalymonove;Халимонове;Халимоново
2200028;Hruzke;Грузьке;Грузское
2200031;Bakhmach-Homelsky;Бахмач-Гомельський;Бахмач-Гомельский
2200030;Bakhmach-Pasazhyrsky;Бахмач-Пас.;Бахмач-Пассажирский
2200097;Korosten-Zhytomyrsky;Коростень-Житом.;Коростень-Житомирский
2200096;Fasova;Фасова;Фасово
2200099;Kremne;Кремне;Кремно
2200098;Korosten-Podilsky;Коростень-Под.;Коростень-Подольский
2200101;Bilokorovychi;Білокоровичі;Белокоровичи
2200100;Plesna;Плесна;Плесна
2200103;Olevsk;Олевськ;Олевск
2200102;Poyasky;Пояски;Пояски
2200105;Ihnatpil;Ігнатпіль;Игнатполь
2200104;Potapovychi;Потаповичі;Потаповичи
2200107;Sokoryky;Сокорики;Сокорики
2200106;Bekhy;Бехи;Бехи
2200109;Krasnosilka;Красносілка;Красноселка
2200108;Ushomyr;Ушомир;Ушомир
2200111;Toporyshche;Топорище;Топорище
2200110;Korosten;Коростень-Пз;Коростень
2200113;Korostyshiv;Коростишів;Коростышев
2200112;Horbashi;Горбаші;Горбаши
2200115;Kodnya;Кодня;Кодня
2200114;Pryazhiv;Пряжів;Пряжево
2200117;Berdychiv-Zhytomyrsky;Бердичів-Житом.;Бердичев-Житомирский
2200116;Reya;Рея;Рея
2200119;Vyhiv;Вигів;Выгов
2200118;Omelyanivka;Омелянівка;Емельяновка
2200121;Ushytsya;Ушиця;Ушица
2200120;Berdychiv;Бердичів;Бердичев
2200123;Rykhalska;Рихальська;Рыхальская
2200122;Virivka;Вірівка;Веровка
2200125;Novohrad-Volynsky 2;Новоград-Волинський 2;Новоград-Волынский 2
2200124;Stepok;Степок;Степок
2200127;Dubovets;Дубовець;Дубовец
2200126;Kurne;Курне;Курное
2200065;im. Heorhiya Kirpy;ім. Георгія Кірпи;им. Георгия Кирпы
2200064;Boryspil;Бориспіль;Борисполь
2200067;Maliyky;Малейки;Малейки
2200066;Zhukotky;Жукотки;Жукотки
2200069;Iolcha;Іолча;Иолча
2200068;Nedanchychi;Неданчичі;Неданчичи
2200071;Mykhnivka;Михнівка;Мыхновка
2200070;Nizhyn;Ніжин;Нежин
2200073;Racha;Рача;Рача
2200072;Vilcha;Вільча;Вильча
2200075;Teteriv;Тетерів;Тетерев
2200074;Hrezlya;Грезля;Грезля
2200077;Khaychnoryn;Хайчнорин;Хайчнорин
2200076;Sholomsk;Шеломськ;Шеломск
2200079;Moshanytsya;Мошаниця;Мошаница
2200078;Velidnyky;Велідники;Веледники
2200081;Zhydynychi;Жидиничі;Жидиничи
2200080;Solomirka;Соломірка;Соломирка
2200083;Irpin;Ірпінь;Ирпень
2200082;Bilychi;Біличі;Беличи
2200085;Vorzel;Ворзель;Ворзель
2200084;Bucha;Буча;Буча
2200087;Klavdiyevo;Клавдієве;Клавдиево
2200086;Nemishayeve;Немішаєве;Немешаево
2200089;Spartak;Спартак;Спартак
2200088;Borodyanka;Бородянка;Бородянка
2200091;Irsha;Ірша;Ирша
2200090;Ovruch;Овруч;Овруч
2200093;Malyn;Малин;Малин
2200092;Penyzevychi;Пенизевичі;Пенизевичи
2200095;Stremyhorod;Стремигород;Стремигород
2200094;Holovky;Головки;Головки
2200161;Pohrebyshche 1;Погребище 1;Погребище 1
2200160;Rzhevuska;Ржевуська;Ржевусская
2200163;Rp Andrusovo;Рп Андрусово;Рп Андрусово
2200162;Pohrebyshche 2;Погребище 2;Погребище 2
2200165;Desenka;Десенка;Десенка
2200164;Nakazny Post;Наказний Пост;Наказной Пост
2200167;Tetiyiv;Тетіїв;Тетиев
2200166;Slobidsky Post;Слобідський Пост;Слободской Пост
2200169;Zhashkiv;Жашків;Жашков
2200168;Denhofivka;Денгофівка;Денгофовка
2200171;Kozyatyn 2;Козятин 2;Казатин 2
2200170;Kozyatyn-Pasazhyrsky;Козятин-Пасажирський;Казатин-Пассажирский
2200173;Demchyn;Демчин;Демчин
2200172;Ivankivtsi;Іванківці;Иванковцы
2200175;Razine;Разіне;Разино
2200174;Chudniv-Volynsky;Чуднів-Волинськ.;Чуднов-Волынский
2200177;Myropil;Миропіль;Мирополь
2200176;Pechanivka;Печанівка;Печановка
2200179;Khrolyn;Хролин;Хролин
2200178;Samchyntsi;Самчинці;Самчинцы
2200181;Pasichny;Пасічний;Пасечный
2200180;Bila Tserkva;Біла Церква;Белая Церковь
2200183;Tsvitokha;Цвітоха;Цветоха
2200182;Shepetivka-Podilska;Шепетівка-Подільська;Шепетовка-Подольская
2200185;Mohylyany;Могиляни;Могиляны
2200184;Kryvyn;Кривин;Кривин
2200187;Ivachkove;Івачкове;Ивачково
2200186;Ostroh;Острог;Острог
2200189;Klembivka;Клембівка;Клембовка
2200188;Izyaslav;Ізяслав;Изяславль
2200191;Zhyzhnykivtsi;Жижниківці;Жизниковцы
